name,market_cap,url,symbol,price_btc,circulating_supply,price_usd
PostCoin,319521.146767,https://coinmarketcap.com/currencies/postcoin/,POST,2.16919e-06,15868232.6972,0.0201359
SecureCoin,319042.32907,https://coinmarketcap.com/currencies/securecoin/,SRC,4.00521e-06,8581250.95,0.037179
Philosopher Stones,315992.24494,https://coinmarketcap.com/currencies/philosopher-stones/,PHS,5.66e-06,6014340.46076,0.0525398
Tokugawa,308746.783949,https://coinmarketcap.com/currencies/tokugawa/,TOK,3.312e-05,1004244.00033,0.307442
Scorecoin,301456.6065,https://coinmarketcap.com/currencies/scorecoin/,SCORE,7.78083e-07,41737500.0,0.00722268
TOKYO,299599.013641,https://coinmarketcap.com/currencies/tokyo/,TOKC,2.20108e-07,146633685.549,0.00204318
Ethereum Gold,299589.6,https://coinmarketcap.com/currencies/ethereum-gold/,ETG,2.68951e-06,12000000.0,0.0249658
CannaCoin,296777.398069,https://coinmarketcap.com/currencies/cannacoin/,CCN,6.8e-06,4701647.57246,0.063122
Steneum Coin,296464.634273,https://coinmarketcap.com/currencies/steneum-coin/,STN,1.20917e-05,2641275.03962,0.112243
Mineum,293441.756259,https://coinmarketcap.com/currencies/mineum/,MNM,3.35e-06,9436366.84876,0.0310969
Garlicoin,287992.461073,https://coinmarketcap.com/currencies/garlicoin/,GRLC,3.20578e-06,9677751.37854,0.0297582
Sativacoin,286391.362519,https://coinmarketcap.com/currencies/sativacoin/,STV,4.35e-06,7092494.02589,0.0403795
BriaCoin,282503.692611,https://coinmarketcap.com/currencies/briacoin/,BRIA,4.09366e-05,743430.77003,0.38
RevolverCoin,281050.476166,https://coinmarketcap.com/currencies/revolvercoin/,XRE,1.33e-06,22764681.0817,0.0123459
CryptoEscudo,280912.717736,https://coinmarketcap.com/currencies/cryptoescudo/,CESC,2.1e-07,144105100.0,0.00194936
LiteBar,280219.858645,https://coinmarketcap.com/currencies/litebar/,LTB,3.273e-05,922318.926752,0.303821
Titcoin,278204.432195,https://coinmarketcap.com/currencies/titcoin/,TIT,6.0063e-07,49898202.15,0.00557544
Rimbit,274953.789345,https://coinmarketcap.com/currencies/rimbit/,RBT,1.49914e-07,197581050.118,0.0013916
Influxcoin,252729.426029,https://coinmarketcap.com/currencies/influxcoin/,INFX,1.627e-05,1673383.42987,0.151029
Darsek,251014.768128,https://coinmarketcap.com/currencies/darsek/,KED,1.33e-06,20331832.2786,0.0123459
DigitalDevelopersFund,250042.092717,https://coinmarketcap.com/currencies/digital-developers-fund/,DDF,5.26277e-06,5118307.0,0.0488525
RedCoin,247650.802537,https://coinmarketcap.com/currencies/redcoin/,RED,3.6e-07,74107896.0,0.00334176
StrongHands,247396.16988,https://coinmarketcap.com/currencies/stronghands/,SHND,4.95836e-11,537505773562.0,4.60267e-07
GlobalBoost-Y,242325.036512,https://coinmarketcap.com/currencies/globalboost-y/,BSTY,1.82716e-06,14287274.6442,0.0169609
Nekonium,232824.489583,https://coinmarketcap.com/currencies/nekonium/,NUKO,2.09e-06,12000829.33,0.0194007
CarTaxi Token,228086.328348,https://coinmarketcap.com/currencies/cartaxi-token/,CTX,6.15386e-07,39928144.0,0.00571242
ReeCoin,227726.08,https://coinmarketcap.com/currencies/reecoin/,REE,9.58298e-09,2560000000.0,8.89555e-05
DigiCube,225487.26549,https://coinmarketcap.com/currencies/digicube/,CUBE,1e-08,2429126009.17,9.28265e-05
ZoZoCoin,221953.832924,https://coinmarketcap.com/currencies/zozocoin/,ZZC,1.23133e-05,1941853.30642,0.1143
Network Token,219273.691164,https://coinmarketcap.com/currencies/network-token/,NTWK,1.49574e-06,15792810.0,0.0138844
Helleniccoin,215907.998539,https://coinmarketcap.com/currencies/helleniccoin/,HNC,3.48724e-07,66698382.0415,0.00323708
Octanox,213037.225063,https://coinmarketcap.com/currencies/octanox/,OTX,2.7e-06,8500001.0,0.0250632
Pascal Lite,211181.31384,https://coinmarketcap.com/currencies/pascal-lite/,PASL,4.53e-06,5022100.0,0.0420504
OctoCoin,206258.973154,https://coinmarketcap.com/currencies/octocoin/,888,4.10657e-07,54108094.2591,0.00381198
Ethereum Dark,190758.0,https://coinmarketcap.com/currencies/ethereum-dark/,ETHD,1.37e-05,1500000.0,0.127172
EagleCoin,189662.857197,https://coinmarketcap.com/currencies/eaglecoin/,EAGLE,9.76009e-06,2093420.57293,0.0905995
Digital Money Bits,172515.846864,https://coinmarketcap.com/currencies/digital-money-bits/,DMB,2.29937e-07,80825632.6607,0.00213442
Solarflarecoin,165803.048505,https://coinmarketcap.com/currencies/solarflarecoin/,SFC,1.26827e-06,14083450.0,0.0117729
BROTHER,148520.96,https://coinmarketcap.com/currencies/brat/,BRAT,9.9999e-08,160000000.0,0.000928256
BitCoal,141989.85,https://coinmarketcap.com/currencies/bitcoal/,COAL,3.39917e-06,4500000.0,0.0315533
VapersCoin,138003.326007,https://coinmarketcap.com/currencies/vaperscoin/,VPRC,1.9057e-08,780124964.0,0.000176899
Global Tour Coin,135942.848806,https://coinmarketcap.com/currencies/global-tour-coin/,GTC,4.9e-07,29887402.1779,0.0045485
Trident Group,133748.625216,https://coinmarketcap.com/currencies/trident/,TRDT,1.49617e-05,963024.0,0.138884
bitEUR,129331.21068,https://coinmarketcap.com/currencies/biteur/,BITEUR,0.000129358,107706.0,1.20078
Advanced Internet Blocks,127557.00246,https://coinmarketcap.com/currencies/advanced-internet-blocks/,AIB,4.26298e-07,32234319.0,0.00395718
Theresa May Coin,118354.0,https://coinmarketcap.com/currencies/theresa-may-coin/,MAY,3e-07,42500000.0,0.0027848
LiteBitcoin,115513.602628,https://coinmarketcap.com/currencies/litebitcoin/,LBTC,4.29989e-07,28940332.9695,0.00399144
CompuCoin,107426.949301,https://coinmarketcap.com/currencies/compucoin/,CPN,5.9e-07,19615019.309,0.00547677
StarCash Network,101223.887626,https://coinmarketcap.com/currencies/starcash-network/,STARS,1.136e-05,959913.965972,0.105451
X-Coin,101169.64885,https://coinmarketcap.com/currencies/x-coin/,XCO,8.8e-07,12384976.0,0.00816874
Virta Unique Coin,97632.26375,https://coinmarketcap.com/currencies/virta-unique-coin/,VUC,1.69941e-07,61890500.0,0.0015775
High Voltage,96724.5439178,https://coinmarketcap.com/currencies/high-voltage/,HVCO,6.97372e-06,1494170.72042,0.0647346
FUNCoin,93338.6804273,https://coinmarketcap.com/currencies/funcoin/,FUNC,1.71925e-06,5848581.4093,0.0159592
HiCoin,88271.6881566,https://coinmarketcap.com/currencies/hicoin/,XHI,5.01203e-08,189729990.084,0.000465249
Allion,84877.288529,https://coinmarketcap.com/currencies/allion/,ALL,1.47493e-06,6199359.3398,0.0136913
Kronecoin,74508.4479186,https://coinmarketcap.com/currencies/kronecoin/,KRONE,1.21e-06,6633586.88734,0.011232
Newbium,74289.5,https://coinmarketcap.com/currencies/newbium/,NEWB,1.60061e-07,50000000.0,0.00148579
Madcoin,67901.1723347,https://coinmarketcap.com/currencies/madcoin/,MDC,4.02e-06,1819611.59961,0.0373163
Asiadigicoin,67116.1425418,https://coinmarketcap.com/currencies/asiadigicoin/,ADCN,2.90011e-07,24931054.0,0.00269207
Cannation,55617.387564,https://coinmarketcap.com/currencies/cannation/,CNNC,2.41898e-06,2476892.71923,0.0224545
LiteCoin Ultra,54034.6541131,https://coinmarketcap.com/currencies/litecoin-ultra/,LTCU,5.64437e-06,1031300.00006,0.0523947
ExchangeN,47341.515,https://coinmarketcap.com/currencies/exchangen/,EXN,1e-06,5100000.0,0.00928265
Master Swiscoin,44345.9538436,https://coinmarketcap.com/currencies/master-swiscoin/,MSCN,1.05825e-07,45143320.3102,0.000982337
Royal Kingdom Coin,40100.94,https://coinmarketcap.com/currencies/royal-kingdom-coin/,RKC,1.6e-06,2700000.0,0.0148522
Iconic,30319.3893371,https://coinmarketcap.com/currencies/iconic/,ICON,5.50898e-06,592893.53,0.051138
PRCoin,23341.302464,https://coinmarketcap.com/currencies/prcoin/,PRC,1.2e-07,20954200.0,0.00111392
Argus,19264.7435589,https://coinmarketcap.com/currencies/argus/,ARGUS,1.80729e-06,1148324.048,0.0167764
Coimatic 3.0,16755.75129,https://coinmarketcap.com/currencies/coimatic-3/,CTIC3,7.98872e-07,2259512.152,0.00741565
Coupecoin,12951.6869182,https://coinmarketcap.com/currencies/coupecoin/,COUPE,6.39201e-09,218281462.451,5.93348e-05
WomenCoin,12314.4970724,https://coinmarketcap.com/currencies/women/,WOMEN,3e-08,44220400.2887,0.00027848
Project-X,9796.6962,https://coinmarketcap.com/currencies/project-x/,NANOX,13.4848,0.078264,125175.0
Ulatech,6490.91357662,https://coinmarketcap.com/currencies/ulatech/,ULA,3.28e-06,213186.595,0.0304471
Vault Coin,5641.1666914,https://coinmarketcap.com/currencies/vault-coin/,VLTC,2e-08,30385540.182,0.000185653
HarmonyCoin,3268.92467099,https://coinmarketcap.com/currencies/harmonycoin-hmc/,HMC,6.27463e-07,561235.032413,0.00582452
LevoPlus,2271.5517059,https://coinmarketcap.com/currencies/levoplus/,LVPS,1.19212e-07,2052712.07192,0.00110661
PizzaCoin,383.722377501,https://coinmarketcap.com/currencies/pizzacoin/,PIZZA,3e-08,1377917.18436,0.00027848
KiloCoin,7543770.28551,https://coinmarketcap.com/currencies/kilocoin/,KLC,4.14e-06,196297971.01,0.0384302
Russian Miner Coin,7274258.86,https://coinmarketcap.com/currencies/russian-mining-coin/,RMC,0.52,1507.0,4826.98
HEAT,7041153.4062,https://coinmarketcap.com/currencies/heat-ledger/,HEAT,2.22728e-05,34056200.0,0.206751
NVO,6740295.0,https://coinmarketcap.com/currencies/nvo/,NVST,4.797e-05,15000000.0,0.449353
Ecobit,6518488.88824,https://coinmarketcap.com/currencies/ecobit/,ECOB,1.58e-06,444444444.4,0.0146666
APX,6220124.54388,https://coinmarketcap.com/currencies/apx/,APX,0.00095293,703179.0,8.84572
Astro,6044597.41198,https://coinmarketcap.com/currencies/astro/,ASTRO,0.000196501,3313833.18,1.82405
Xenon,5745960.0,https://coinmarketcap.com/currencies/xenon/,XNN,2.06333e-06,300000000.0,0.0191532
Goodomy,5625404.98476,https://coinmarketcap.com/currencies/goodomy/,GOOD,1.30681e-06,463732924.296,0.0121307
E-coin,4921447.74471,https://coinmarketcap.com/currencies/e-coin/,ECN,0.00151322,350363.27,14.0467
LuckChain,4518703.87585,https://coinmarketcap.com/currencies/luckchain/,BASH,6.8e-07,715868298.826,0.0063122
DAO.Casino,4421904.50738,https://coinmarketcap.com/currencies/dao-casino/,BET,2.84784e-06,167270820.688,0.0264356
Ties.DB,4393440.93924,https://coinmarketcap.com/currencies/tiesdb/,TIE,1.16365e-05,40673606.3697,0.108017
Starbase,4280531.25,https://coinmarketcap.com/currencies/starbase/,STAR,2.41845e-06,187500000.0,0.0228295
RussiaCoin,4261731.80944,https://coinmarketcap.com/currencies/russiacoin/,RC,5.48e-05,8377872.94287,0.508689
Blockpool,4237265.90917,https://coinmarketcap.com/currencies/blockpool/,BPL,2.04751e-05,22293890.0011,0.190064
PiplCoin,3848499.24882,https://coinmarketcap.com/currencies/piplcoin/,PIPL,4.96847e-06,83444258.0716,0.0461206
Darcrus,3131530.15428,https://coinmarketcap.com/currencies/darcrus/,DAR,2.48047e-05,13600388.07,0.230253
EncryptoTel [WAVES],2986925.87443,https://coinmarketcap.com/currencies/encryptotel/,ETT,5.17897e-06,62131189.6,0.0480745
Carboncoin,2741718.96384,https://coinmarketcap.com/currencies/carboncoin/,CARBON,1.91891e-08,15392020052.3,0.000178126
imbrex,2507514.04166,https://coinmarketcap.com/currencies/imbrex/,REX,3.119e-05,8660756.0,0.289526
Bowhead,2347208.0,https://coinmarketcap.com/currencies/bowhead/,AHT,3.16074e-05,8000000.0,0.293401
Starta,2339061.24691,https://coinmarketcap.com/currencies/starta/,STA,4.84579e-05,5200017.0,0.449818
CryCash,2244322.75495,https://coinmarketcap.com/currencies/crycash/,CRC,5.32683e-05,4538835.95792,0.494471
EquiTrader,2069168.64687,https://coinmarketcap.com/currencies/equitrader/,EQT,2.1e-05,10614605.0338,0.194936
FundYourselfNow,2055818.54382,https://coinmarketcap.com/currencies/fundyourselfnow/,FYN,0.000238812,927376.971332,2.21681
LeafCoin,1956810.16626,https://coinmarketcap.com/currencies/leafcoin/,LEAF,1e-08,21080296750.0,9.28265e-05
KekCoin,1835299.35656,https://coinmarketcap.com/currencies/kekcoin/,KEK,1.856e-05,10652631.9989,0.172286
Orbitcoin,1784787.52411,https://coinmarketcap.com/currencies/orbitcoin/,ORB,6e-05,3204522.27923,0.556959
Ethbits,1679317.6566,https://coinmarketcap.com/currencies/ethbits/,ETBS,0.00013,1391603.61019,1.20675
WorldCoin,1587686.45489,https://coinmarketcap.com/currencies/worldcoin/,WDC,1.43e-06,119606940.9,0.0132742
Masternodecoin,1397323.72046,https://coinmarketcap.com/currencies/masternodecoin/,MTNC,2.94e-06,51200898.4816,0.027291
Shorty,1299570.0017,https://coinmarketcap.com/currencies/shorty/,SHORTY,1.4e-06,100000000.13,0.0129957
FlutterCoin,1296455.01505,https://coinmarketcap.com/currencies/fluttercoin/,FLT,3.2e-07,436450711.189,0.00297045
FLiK,1216133.74395,https://coinmarketcap.com/currencies/flik/,FLIK,2.17903e-06,60123682.1681,0.0202272
Version,1200764.03028,https://coinmarketcap.com/currencies/version/,V,2.60604e-07,496370135.167,0.00241909
Bitpark Coin,1183537.5,https://coinmarketcap.com/currencies/bitpark-coin/,BPC,1.7e-06,75000000.0,0.0157805
UniCoin,1109504.11444,https://coinmarketcap.com/currencies/unicoin/,UNIC,3.98e-05,3003123.8718,0.36945
Fantomcoin,1077166.98036,https://coinmarketcap.com/currencies/fantomcoin/,FCN,1.6e-05,7252575.24383,0.148522
Zennies,1021919.97825,https://coinmarketcap.com/currencies/zennies/,ZENI,1.1e-07,1000812835.55,0.00102109
HitCoin,1020749.72202,https://coinmarketcap.com/currencies/hitcoin/,HTC,1e-08,10996318099.0,9.28265e-05
Renos,1003210.69484,https://coinmarketcap.com/currencies/renos/,RNS,3.24e-06,33356076.8072,0.0300758
Monster Byte,998230.873315,https://coinmarketcap.com/currencies/monster-byte/,MBI,6.38e-06,16822736.0,0.0593382
Fastcoin,975904.208356,https://coinmarketcap.com/currencies/fastcoin/,FST,6.7e-07,156913423.582,0.00621938
Commodity Ad Network,970745.16,https://coinmarketcap.com/currencies/commodity-ad-network/,CDX,3.21279e-06,32550000.0,0.0298232
Etheriya,934055.371662,https://coinmarketcap.com/currencies/etheriya/,RIYA,6.36243e-05,1581531.0,0.590602
BritCoin,928052.342369,https://coinmarketcap.com/currencies/britcoin/,BRIT,4.7008e-06,21268092.1528,0.0436359
MetalCoin,914013.732151,https://coinmarketcap.com/currencies/metalcoin/,METAL,1.28e-06,76925527.458,0.0118818
Growers International,902873.818594,https://coinmarketcap.com/currencies/growers-international/,GRWI,8.212e-05,1184419.90549,0.762292
Sovereign Hero,874561.563,https://coinmarketcap.com/currencies/sovereign-hero/,HERO,0.0197391,4773.0,183.231
ShadowCash,824713.209998,https://coinmarketcap.com/currencies/shadowcash/,SDC,1.327e-05,6695133.25917,0.123181
Triangles,809733.410599,https://coinmarketcap.com/currencies/triangles/,TRI,0.00079007,110408.907969,7.33395
NetCoin,803727.213899,https://coinmarketcap.com/currencies/netcoin/,NET,1.1e-07,787126711.552,0.00102109
I0Coin,793041.365184,https://coinmarketcap.com/currencies/i0coin/,I0C,4.07e-06,20990814.4219,0.0377804
Netko,779384.09916,https://coinmarketcap.com/currencies/netko/,NETKO,1.57077e-05,5345240.0,0.145809
QubitCoin,761902.597964,https://coinmarketcap.com/currencies/qubitcoin/,Q2C,3.3e-07,248721174.024,0.00306328
Skeincoin,756515.084107,https://coinmarketcap.com/currencies/skeincoin/,SKC,6.13e-06,13294889.0669,0.0569027
Bitradio,755588.917243,https://coinmarketcap.com/currencies/bitradio/,BRO,1.27732e-05,6372567.17391,0.118569
GanjaCoin,746359.505075,https://coinmarketcap.com/currencies/ganjacoin/,MRJA,4.41e-06,18214908.1658,0.0409752
Ultimate Secure Cash,712133.673535,https://coinmarketcap.com/currencies/ultimate-secure-cash/,USC,7.41717e-06,10343113.0054,0.068851
Opal,689095.128075,https://coinmarketcap.com/currencies/opal/,OPAL,4.90077e-06,15147544.5917,0.0454922
BitTokens,670851.78354,https://coinmarketcap.com/currencies/bittokens/,BXT,0.000122693,589024.5,1.13892
iTicoin,657481.6,https://coinmarketcap.com/currencies/iticoin/,ITI,0.0022134,32000.0,20.5463
Cashcoin,641708.149495,https://coinmarketcap.com/currencies/cashcoin/,CASH,1.45e-06,47675905.2508,0.0134598
GAIA,598514.425793,https://coinmarketcap.com/currencies/gaia/,GAIA,2.64e-06,24101381.4487,0.0248332
BTCtalkcoin,595968.996407,https://coinmarketcap.com/currencies/btctalkcoin/,TALK,9.8e-07,65290634.7332,0.00912794
Synergy,583139.810511,https://coinmarketcap.com/currencies/synergy/,SNRG,1.726e-05,3639642.05563,0.160219
UltraCoin,578125.53398,https://coinmarketcap.com/currencies/ultracoin/,UTC,1.34e-06,46477597.0335,0.0124388
Phoenixcoin,577761.865838,https://coinmarketcap.com/currencies/phoenixcoin/,PXC,9.4e-07,66213812.7415,0.0087257
TagCoin,561399.808722,https://coinmarketcap.com/currencies/tagcoin/,TAG,9.4e-06,6433865.57779,0.087257
Bitgem,541698.414065,https://coinmarketcap.com/currencies/bitgem/,BTG,0.00096,60787.469246,8.91135
AquariusCoin,527166.852185,https://coinmarketcap.com/currencies/aquariuscoin/,ARCO,3.288e-05,1727204.0345,0.305214
EthBet,513882.80086,https://coinmarketcap.com/currencies/ethbet/,EBET,6.50936e-06,8504600.0,0.0604241
PayCoin,502180.559546,https://coinmarketcap.com/currencies/paycoin2/,XPY,4.55e-06,11889842.0911,0.0422361
eBitcoinCash,500732.65865,https://coinmarketcap.com/currencies/ebitcoin-cash/,EBCH,5.80936e-06,9285500.0,0.0539263
Aricoin,496245.669125,https://coinmarketcap.com/currencies/aricoin/,ARI,2.3e-07,232432480.0,0.00213501
Truckcoin,482595.805878,https://coinmarketcap.com/currencies/truckcoin/,TRK,2.8e-07,185675187.13,0.00259914
KushCoin,475017.415165,https://coinmarketcap.com/currencies/kushcoin/,KUSH,9.24388e-06,5535836.70423,0.0858077
Halcyon,466654.180212,https://coinmarketcap.com/currencies/halcyon/,HAL,8.61e-06,5838745.95661,0.0799237
Bitstar,452048.955404,https://coinmarketcap.com/currencies/bitstar/,BITS,2.11e-06,23079736.7257,0.0195864
bitSilver,449961.88986,https://coinmarketcap.com/currencies/bitsilver/,BITSILVER,0.0022141,21781.8,20.6577
Tattoocoin (Standard Edition),447910.090198,https://coinmarketcap.com/currencies/tattoocoin/,TSE,5.3e-07,90421856.2403,0.00495356
IrishCoin,433313.106416,https://coinmarketcap.com/currencies/irishcoin/,IRL,1.32e-06,35363549.3398,0.0122531
Joulecoin,431639.604344,https://coinmarketcap.com/currencies/joulecoin/,XJO,1.30188e-06,35717267.3621,0.0120849
Virtacoin,429963.179722,https://coinmarketcap.com/currencies/virtacoin/,VTA,8.90525e-09,5201310113.21,8.26644e-05
Global Jobcoin,388758.635608,https://coinmarketcap.com/currencies/global-jobcoin/,GJC,3.13765e-06,13464994.7564,0.0288718
Flycoin,387492.228977,https://coinmarketcap.com/currencies/flycoin/,FLY,0.00019802,210805.553941,1.83815
Prototanium,375400.137594,https://coinmarketcap.com/currencies/prototanium/,PR,0.00020559,196707.295875,1.90842
WavesGo,368028.666389,https://coinmarketcap.com/currencies/wavesgo/,WGO,4.25744e-06,9312372.0,0.0395204
Bitz,364625.6794,https://coinmarketcap.com/currencies/bitz/,BITZ,1.973e-05,1990890.8112,0.183147
Granite,363603.460867,https://coinmarketcap.com/currencies/granitecoin/,GRN,1.02e-06,38402150.0,0.00946831
CoinonatX,362937.539993,https://coinmarketcap.com/currencies/coinonatx/,XCXT,2.0883e-06,18722693.4363,0.0193849
SuperCoin,356561.226581,https://coinmarketcap.com/currencies/supercoin/,SUPER,7.9e-07,48622206.4529,0.0073333
Sterlingcoin,354703.778153,https://coinmarketcap.com/currencies/sterlingcoin/,SLG,9.01e-06,4241006.37822,0.0836367
Tigercoin,347557.756991,https://coinmarketcap.com/currencies/tigercoin/,TGC,8.6e-07,43536799.9558,0.00798308
SpaceCoin,341172.344699,https://coinmarketcap.com/currencies/spacecoin/,SPACE,1.62697e-06,22590305.2917,0.0151026
PureVidz,325619.67311,https://coinmarketcap.com/currencies/purevidz/,VIDZ,2.8e-07,125279774.506,0.00259914
Billionaire Token,323117.546126,https://coinmarketcap.com/currencies/billionaire-token/,XBL,1.06505e-05,3268273.6353,0.0988649
Motocoin,311794.042427,https://coinmarketcap.com/currencies/motocoin/,MOTO,1.71e-06,19642673.0691,0.0158733
bitGold,308646.43195,https://coinmarketcap.com/currencies/bitgold/,BITGOLD,0.17534,189.485,1628.87
ParallelCoin,308470.21744,https://coinmarketcap.com/currencies/parallelcoin/,DUO,0.000105589,314718.641345,0.980146
iCoin,308355.683444,https://coinmarketcap.com/currencies/icoin/,ICN,1.12e-06,29659281.25,0.0103966
Evil Coin,305913.834759,https://coinmarketcap.com/currencies/evil-coin/,EVIL,1.56778e-06,21020382.7858,0.0145532
Bitcurrency,299121.079289,https://coinmarketcap.com/currencies/bitcurrency/,BTCR,1.9e-07,169598616.141,0.0017637
Dix Asset,297226.0,https://coinmarketcap.com/currencies/dix-asset/,DIX,3.20195e-10,100000000000.0,2.97226e-06
AmberCoin,296122.539769,https://coinmarketcap.com/currencies/ambercoin/,AMBER,7.3e-07,43699480.8066,0.00677634
Eternity,295793.744498,https://coinmarketcap.com/currencies/eternity/,ENT,7.55026e-06,4220409.70085,0.0700865
Manna,292210.853012,https://coinmarketcap.com/currencies/manna/,MANNA,7.20793e-07,43673072.8608,0.00669087
ChessCoin,291907.710022,https://coinmarketcap.com/currencies/chesscoin/,CHESS,5.81991e-07,54032768.6523,0.00540242
Grimcoin,281541.792537,https://coinmarketcap.com/currencies/grimcoin/,GRIM,2.45154e-07,123717654.739,0.00227568
Marscoin,280880.205761,https://coinmarketcap.com/currencies/marscoin/,MARS,1.07e-06,28279074.0,0.00993244
Polcoin,276496.895081,https://coinmarketcap.com/currencies/polcoin/,PLC,3.8e-07,78385244.4375,0.00352741
Gapcoin,266681.642066,https://coinmarketcap.com/currencies/gapcoin/,GAP,2.2e-06,13058674.6548,0.0204218
SproutsExtreme,266097.149067,https://coinmarketcap.com/currencies/sproutsextreme/,SPEX,1e-08,2866607585.84,9.28265e-05
Ratecoin,261825.695709,https://coinmarketcap.com/currencies/ratecoin/,XRA,2.30348e-07,122449161.792,0.00213824
Datacoin,261378.089687,https://coinmarketcap.com/currencies/datacoin/,DTC,9e-07,31286316.4979,0.00835439
Chronos,254570.38869,https://coinmarketcap.com/currencies/chronos/,CRX,3.71956e-07,73729961.9115,0.00345274
Coin(O),254116.611958,https://coinmarketcap.com/currencies/coin/,CNO,2.6e-07,105290103.525,0.00241349
Emerald Crypto,251990.529121,https://coinmarketcap.com/currencies/emerald/,EMD,1.42e-06,19117129.3733,0.0131814
BERNcash,251272.585027,https://coinmarketcap.com/currencies/berncash/,BERN,3.8e-07,71234300.8119,0.00352741
RonPaulCoin,249409.115043,https://coinmarketcap.com/currencies/ronpaulcoin/,RPC,2.9e-05,926492.921699,0.269197
PX,246474.459972,https://coinmarketcap.com/currencies/px/,PX,2.7e-07,98341177.4921,0.00250632
300 Token,241708.5,https://coinmarketcap.com/currencies/300-token/,300,0.0867957,300.0,805.695
Prime-XI,238520.145677,https://coinmarketcap.com/currencies/prime-xi/,PXI,1.26e-06,20393134.949,0.0116961
Golfcoin,232495.048116,https://coinmarketcap.com/currencies/golfcoin/,GOLF,2e-08,1252309675.13,0.000185653
Quebecoin,231527.618907,https://coinmarketcap.com/currencies/quebecoin/,QBC,1.6e-06,15588776.0,0.0148522
LeaCoin,231525.453462,https://coinmarketcap.com/currencies/leacoin/,LEA,7e-08,356310313.645,0.000649786
GoldBlocks,231361.288322,https://coinmarketcap.com/currencies/goldblocks/,GB,1.60507e-06,15528332.7621,0.0148993
Signatum,230522.934403,https://coinmarketcap.com/currencies/signatum/,SIGT,2.3e-07,107972765.656,0.00213501
Freicoin,229821.575879,https://coinmarketcap.com/currencies/freicoin/,FRC,8e-07,30947732.5816,0.00742612
Ammo Reloaded,223814.886651,https://coinmarketcap.com/currencies/ammo-reloaded/,AMMO,3.1e-07,77777777.0,0.00287762
Catcoin,220210.823528,https://coinmarketcap.com/currencies/catcoin/,CAT,3.69e-06,6428949.97599,0.034253
NevaCoin,220052.223755,https://coinmarketcap.com/currencies/nevacoin/,NEVA,8.10335e-06,2925425.0,0.0752206
Xios,218425.535898,https://coinmarketcap.com/currencies/xios/,XIOS,1.09461e-05,2149688.36999,0.101608
Swing,216999.058414,https://coinmarketcap.com/currencies/swing/,SWING,7.16908e-06,3260785.18266,0.0665481
ChanCoin,206183.189531,https://coinmarketcap.com/currencies/chancoin/,CHAN,2.62746e-06,8453664.62749,0.0243898
ParkByte,199002.431653,https://coinmarketcap.com/currencies/parkbyte/,PKB,4.5e-06,4764026.33477,0.0417719
Bankcoin,196514.358913,https://coinmarketcap.com/currencies/bankcoin/,B@,2.05699e-06,10291781.26,0.0190943
FinCoin,196059.674941,https://coinmarketcap.com/currencies/fincoin/,FNC,1.64e-06,12878667.0,0.0152236
Coin2.1,195963.913346,https://coinmarketcap.com/currencies/coin2-1/,C2,2.698e-07,78245974.52,0.00250446
Rubies,195296.388229,https://coinmarketcap.com/currencies/rubies/,RBIES,2.02e-06,10415251.8921,0.018751
Shadow Token,194936.0,https://coinmarketcap.com/currencies/shadow-token/,SHDW,3e-06,7000000.0,0.027848
Elacoin,189307.97291,https://coinmarketcap.com/currencies/elacoin/,ELC,4.929e-05,407774.251444,0.464247
Neuro,188411.754341,https://coinmarketcap.com/currencies/neuro/,NRO,3.9e-07,52043995.5199,0.00362024
Visio,186556.554992,https://coinmarketcap.com/currencies/visio/,VISIO,3.93682e-07,51049705.6958,0.00365441
SatoshiMadness,185716.445525,https://coinmarketcap.com/currencies/satoshimadness/,MAD,1e-08,2000683485.05,9.28265e-05
Jin Coin,183993.525386,https://coinmarketcap.com/currencies/jin-coin/,JIN,1.99e-06,9960401.96974,0.0184725
Fujinto,183246.657286,https://coinmarketcap.com/currencies/fujinto/,NTO,3e-07,65802448.0342,0.0027848
Quatloo,182712.132071,https://coinmarketcap.com/currencies/quatloo/,QTL,2.55e-06,7718882.84599,0.0236708
EcoCoin,181796.667685,https://coinmarketcap.com/currencies/ecocoin/,ECO,1.68815e-05,1160120.40257,0.156705
VirtualCoin,180982.041104,https://coinmarketcap.com/currencies/virtualcoin/,VC,1.93e-06,10064286.6495,0.0179826
Mincoin,179077.1291,https://coinmarketcap.com/currencies/mincoin/,MNC,4.32513e-06,4460346.88795,0.0401487
GlobalCoin,175438.403722,https://coinmarketcap.com/currencies/globalcoin/,GLC,2.9e-07,65171009.975,0.00269197
Kurrent,171831.908698,https://coinmarketcap.com/currencies/kurrent/,KURT,3.01656e-07,61364813.1,0.00280017
Zurcoin,170867.318359,https://coinmarketcap.com/currencies/zurcoin/,ZUR,2.1e-07,87653034.0003,0.00194936
Yacoin,169579.540898,https://coinmarketcap.com/currencies/yacoin/,YAC,1.5e-07,121701108.0,0.00139341
PayCon,160422.378622,https://coinmarketcap.com/currencies/paycon/,CON,7.5e-07,23042604.0,0.00696199
Ccore,153217.044333,https://coinmarketcap.com/currencies/ccore/,CCO,1.13832e-05,1449999.0,0.105667
GlobalToken,152224.86464,https://coinmarketcap.com/currencies/globaltoken/,GLT,5.86276e-07,27971200.0,0.0054422
